u,g,r,i,z,redshift,ra,dec,mjd,plate,logg,feh,temp,class
21.069977121044552,18.152662151990345,18.771834773500526,16.388667626952703,17.40269188015928,0.0037195390882651695,7.613319496577109,-79.25739514254509,52186,446,4.231431043797232,0.19355612028260952,7195.3448897238395,MAIN_SEQUENCE
18.01230198033846,18.459468689072338,18.651709105372454,16.079239487439555,17.280479980289737,-0.0003859789504487685,65.83671214074502,31.44867423234674,53846,978,4.452563175089574,-0.6075525151321307,4234.145642256077,MAIN_SEQUENCE
17.885308725114154,18.40608051454024,15.985604360734355,17.506857111691925,16.449258099784963,0.0014021336821790327,62.64154004574786,9.270480376100416,52523,998,4.591479683909066,-0.1474456098359413,4298.200407395638,MAIN_SEQUENCE
17.523472726102547,20.09648543992467,16.934030356267794,18.96144143672556,16.648668348366762,0.001666537959060475,122.6322167183042,39.466393014719344,53725,641,4.557751106674372,-0.6502297601773834,4849.519758804684,MAIN_SEQUENCE
19.239175307090594,16.9773552898084,19.22139675629697,18.550081889895313,16.202813686567232,-0.0024144153362890917,315.23245762508816,70.43396334441917,52305,82,4.03633630041766,-0.17902461257679037,2329.0011699107663,MAIN_SEQUENCE
19.85476675126507,16.01863388222173,17.23282219930528,17.78917699490697,16.401701057538695,0.0013145208827750603,87.78957068346999,69.89928248938953,52757,821,4.307847547984417,0.30943216729357764,8975.68318633422,MAIN_SEQUENCE
18.36326305081415,16.644391704321325,17.58342251454926,14.592888082031358,17.32677387577531,0.0012774179260987418,185.4122136246072,58.08440568556942,53609,230,3.568435855170643,0.4170425397749599,4043.939163597137,MAIN_SEQUENCE
17.491812227644967,17.02598298058525,18.426931916660077,15.135450516607705,15.950111915644097,0.002490621275409463,172.24910895038732,-12.11742682977395,52404,80,4.330585442350328,-0.04633494711593403,7530.750729726554,MAIN_SEQUENCE
17.510622541170513,16.728240369721398,16.067838293701577,18.06416330649524,16.048101746786635,-0.00014313377309986918,85.10050666154383,-57.94542428968346,52400,624,3.201409583449723,-0.10309393679196939,6430.245326336434,MAIN_SEQUENCE
19.28071134538964,17.90302693240934,16.460302502570602,18.61937344792882,15.120450920850235,0.003500874703689422,166.79009272292657,39.34913639368909,52709,578,3.4459424263542986,-0.24215907128581754,6567.666792652279,MAIN_SEQUENCE
19.39190500544413,19.177920396112725,17.07630091678336,17.553734624022777,17.346697655981615,0.0011606760362710014,303.8099962046817,45.6508754017885,53389,259,4.30273231994281,-0.1967689410330297,8492.924433705435,MAIN_SEQUENCE
19.151785121966235,19.493624980266908,18.60462361985525,16.694419684949743,16.380138291125263,0.004419437458846905,251.41693437455206,-63.22921979276219,53385,920,4.470303652521711,0.24608965595059432,6682.239209570481,MAIN_SEQUENCE
17.701388351253566,18.354739352031267,18.419765348252298,18.352301009395994,15.437057983930154,0.0024932178058307427,140.84904644496197,43.348087989496996,53415,617,3.596402230257082,-0.4502902465432102,5918.5259691388055,MAIN_SEQUENCE
18.778593587680064,20.155399436999417,18.119766367187097,17.75359377187891,17.52234928103874,0.001555394955725125,96.95654822272222,43.391276580036546,52653,630,4.479034632769451,-0.27156711364795133,8230.630442386433,MAIN_SEQUENCE
18.640022970968875,17.40798963777694,17.260840051329232,18.13744528073336,16.598956036154274,-0.0013637923600017606,185.6063653355398,7.599338844695945,53508,160,4.118760420483863,-0.1862764235650541,2776.9752862495384,MAIN_SEQUENCE
18.762426316074816,16.00422905379733,18.529569737679694,15.14343089273844,15.90320213752421,-0.0016400031340596155,80.90899661334967,64.1180589839187,52950,381,4.7679727002201755,-0.40476068314611846,7916.529442008634,MAIN_SEQUENCE
19.54571453353783,18.958495874676988,17.24735476916169,17.343339912031716,17.538112790053514,0.004201733127481325,56.04851995477495,72.4020724699713,52750,570,4.92892218913908,-0.041253872935338345,6145.237252280547,MAIN_SEQUENCE
18.76831465852962,15.777546169076032,17.977968012372408,18.774571147133358,16.30405580051313,0.002755459123252386,15.624542111495812,-57.890715023675384,53898,299,3.0831186239387174,0.2717312906700059,5876.750100688512,MAIN_SEQUENCE
19.314696275686273,16.969496675030214,18.312038975394607,17.527448430466364,15.076127868649367,0.00042983434733192064,3.8185880697522867,-58.35129232696813,53991,584,5.162006291186723,-0.0045853592549657,5633.245984490875,MAIN_SEQUENCE
18.58109488338667,18.372123455665076,19.09682006751065,17.94824473162266,17.604004821897394,0.00016638794273041645,350.2044317502967,-73.33071627103202,53885,100,4.658658485567689,-0.40498632633620485,6533.623706344777,MAIN_SEQUENCE
18.846943278427982,17.687380371946343,17.343675415418176,17.036372910505328,15.805477354488993,0.001443768323631547,130.07066066759162,75.62096402547245,53069,670,4.504158910405125,-0.42032029261310655,5256.52539219043,MAIN_SEQUENCE
19.257545871006247,17.589951960841343,17.037389779053584,17.106075122293156,19.66570057602262,-0.0016903771803760557,13.4023390337786,-60.38421448404231,52907,4,4.035665067696315,-0.5776063630940159,4557.9160637115765,MAIN_SEQUENCE
16.7514130161732,16.501130963897992,18.695075362788366,18.402527542373818,16.19982709901286,6.464267484645603e-05,209.25596371675556,6.294482204211227,52201,778,4.461091581371286,-0.23020856342268678,6114.407159948314,MAIN_SEQUENCE
18.11639454037124,17.78811737162333,18.771852578682513,16.33021165149309,14.63003619340962,0.002225076145713722,169.2072403473536,-73.2922364246744,53799,343,4.385788390270407,-0.44742249965640907,7061.861451792761,MAIN_SEQUENCE
17.935552814848645,18.904028737611572,16.856625507609685,16.232360881740213,18.399912302819178,0.002492612736688285,206.80815146983804,16.48008807298835,52553,933,4.631871615802032,-0.1251850978147068,5814.184538572467,MAIN_SEQUENCE
17.73334658210799,17.821964708189622,16.294966268135735,16.52178597522861,16.589232045461998,0.000263818908870079,194.9908065024582,-13.838100666646508,52771,568,4.385144617805719,-0.4086545580210391,6724.5689789180915,MAIN_SEQUENCE
18.16982929852798,16.886751532394833,18.619034466166113,17.023446402469613,16.901486211762226,0.004200496563667947,36.008538179579986,-48.05373411021613,52691,366,4.484038861054525,-0.6207335827967501,7080.584904106498,MAIN_SEQUENCE
20.293929573481275,16.42770769334294,15.758272626404626,15.389911088665258,17.027372534367803,0.0030899708290005067,269.4652684815767,32.5009711826306,52963,900,4.5781220509217935,-0.7807077653730488,6995.373837048251,MAIN_SEQUENCE
17.46100266116811,16.909445958748865,15.707198571458349,17.731058930379675,15.284959813774183,-0.0005375289490979431,135.46169821078365,-5.4744720325773955,52745,619,3.237087795544759,-0.011374382123333344,6857.105093152322,MAIN_SEQUENCE
19.661934025509776,18.231567127655794,17.13170488519129,16.835753113927808,14.478918991051202,-0.0015516270727977477,358.6067486526192,-1.9599614947106936,52424,985,4.063567600033359,-0.6168298701973437,6931.067964494903,MAIN_SEQUENCE
16.480556274061033,18.177962488595682,17.402439715729155,17.853689260110908,18.599374277751256,0.002189136127788217,212.73550807518936,84.15860330168624,52685,146,4.208895475867794,-0.05105726952263766,6435.6939278775935,MAIN_SEQUENCE
18.09813796401707,16.919442189344764,16.2400478337228,14.880930073472708,15.082267367809976,9.98584431714733e-05,176.51203275699513,-33.33876995710407,52493,99,4.0164675883771865,-0.39526467094894235,2804.660887292654,MAIN_SEQUENCE
18.695303678126006,15.368164635819737,17.52186433837718,17.857523026484948,18.283658841801177,-0.0002800794481462916,130.10321832193503,88.6840489262258,53517,959,4.770959184316572,-0.12151060435976156,4921.53085460328,MAIN_SEQUENCE
19.203466797631133,18.262014040039382,17.566470088636482,18.33689494395313,17.172120736397144,0.001445781370530583,193.9458051252947,60.96144228615021,53390,287,5.016397580870408,-0.21448733608718423,5593.460702287914,MAIN_SEQUENCE
19.353471895751426,16.812521861127223,16.819612105945723,17.438547834001728,16.820871858489745,0.0024387634370169058,170.3564499912698,-61.06186043137287,52002,719,4.278639224173461,-0.15563606560771873,7233.856234780736,MAIN_SEQUENCE
19.45201668223991,18.557968726916812,19.33346417916786,17.03001898816791,16.1775205995561,0.0025838504499466762,189.26271193641347,-26.647596476633296,53558,32,4.27697717955712,0.08633134595675397,5275.166654990384,MAIN_SEQUENCE
18.081529913301875,16.968279393659476,17.729761210007304,17.86520329933685,18.954610083334522,0.0011103675583404098,349.3146209916541,-33.40764180719248,53250,106,4.264755422122996,-0.4125657436370609,7468.5588038946435,MAIN_SEQUENCE
17.94517784880252,16.71330950096321,18.428489036521785,18.271428258740915,15.953005405449993,-0.003587819283627072,145.95723060627384,41.55658244744593,53141,346,3.4242928530734966,0.24622658065039807,8149.455745033564,MAIN_SEQUENCE
19.529571057508583,17.968489097985543,15.843787011330678,17.522926567843417,15.980941758255673,0.0029088409705562437,101.13363320046449,-42.150391860137994,52976,829,3.767866971326796,0.02901355777201147,9295.692211287427,MAIN_SEQUENCE
18.270434810142063,20.393469153029006,15.835158187549455,17.597641180979323,17.318844276800093,-0.0006121546958240307,153.11480971469658,-39.67945907401236,53280,653,3.7734516396727074,-0.301379914791727,6948.798136260064,MAIN_SEQUENCE
16.969176411994493,18.62393299022823,17.760062610648927,18.656941874166293,15.972971741345317,0.0016167571217972224,18.766189563000935,42.510374330564304,52117,76,4.610010027867537,-0.26993837961377626,5002.439728723482,MAIN_SEQUENCE
17.140055343195822,17.949841229126438,19.154857689420275,17.761156985646778,15.634485555242925,0.0007556822571415463,164.25712760007093,49.60134722772326,52622,416,4.009111144898983,-0.16596114773009693,6587.000806058406,MAIN_SEQUENCE
17.396657256798065,18.194736690019067,16.29006422102762,16.199740867279502,16.588673082801193,0.0054881117942071865,331.4685505367941,42.26382273067786,53173,334,4.168017219718012,-0.32858184437009874,7245.810327914961,MAIN_SEQUENCE
19.096592892864518,15.873772552365844,17.44337664650128,18.26664190190759,17.334485536215258,0.005115791315369266,72.37755621596482,-0.7028746657626606,53802,812,4.120655706072958,-0.7224445032057825,3750.379505558311,MAIN_SEQUENCE
18.670910883284677,16.56542559217219,16.064903755303682,16.876278710160488,18.526480911672213,8.105420545189657e-05,32.11873085697116,43.87823157873103,52459,91,4.074146747491629,-0.4947312285868418,7793.022282597153,MAIN_SEQUENCE
19.328582424881322,15.037978248448148,16.58137740078535,17.03328300860278,18.730442442160804,-0.0016892755348171602,5.755805859487273,16.389853453000566,53384,67,5.25024782411409,-0.4957158225164463,5240.984723666619,MAIN_SEQUENCE
17.987296824396157,19.702861284034284,17.49311131880821,17.106880427423626,14.85633084370663,-0.001532843670106645,231.9098990768072,64.3368239970007,53857,328,4.2578415747617235,-0.25983173446869134,6305.097874214297,MAIN_SEQUENCE
18.690247629292056,19.480124632071323,16.80738878663724,17.968867867655874,17.68976334968101,0.0015431318480703996,275.4330952660873,37.293939165432235,53739,639,4.906026126530205,-0.5660750132274114,4458.663898705677,MAIN_SEQUENCE
19.250708472760802,18.232100378836403,15.994476096830326,18.748852907656236,15.663294252878806,-7.94975210626987e-05,241.679670534073,20.354032541829,53490,793,3.852204373986338,0.048241530256384356,7602.4149023775635,MAIN_SEQUENCE
18.128784152335715,17.948626613392626,15.972082309385415,17.024421442112683,15.713156063937323,-0.0012222493954289742,230.67950249283214,21.40561851877248,53544,998,3.648024298885816,-0.16206331981451252,3217.0195734953886,MAIN_SEQUENCE
19.048130285068893,16.093250997252664,15.41399190053576,18.731262110112485,16.10797529563605,-4.73455732585637e-05,294.05900514781933,-37.2691814862311,53273,838,4.649623582144425,-0.3253311690926601,5908.855238566426,MAIN_SEQUENCE
17.705688870720017,17.55877004372424,17.776583803214592,17.16458831277058,16.044294423983356,0.001902381426446406,307.2375086549744,16.49935205679759,52937,188,4.281810119156563,-0.4464649271508391,5251.356217214353,MAIN_SEQUENCE
18.064335384121915,19.771631066244282,17.89758102543114,18.402167943722976,15.577885962449482,0.00084347202180785,121.02750193575231,85.51696057201353,53773,380,4.517793349393729,-0.19478834002149634,7178.41751891549,MAIN_SEQUENCE
18.041914527202007,17.944557598015287,17.892553436547388,17.19843307153412,14.322297998004938,3.5222911534508515e-05,208.6582402726514,80.33150294131661,53346,964,5.105544551144337,0.08094322762844296,5362.99419944402,MAIN_SEQUENCE
17.064992425293152,17.178888887166913,16.39082420213476,16.507576343542627,18.094796897931673,0.0002862339665916024,236.89747881804223,-68.26474087545512,53829,565,4.29677703211818,-0.7651688122101387,7869.119571556803,MAIN_SEQUENCE
19.084366976942697,15.866122273996027,18.305951290574182,18.92209906776675,17.54685992934473,0.0006761395162825143,122.91860975242054,-19.122184609407093,52278,768,4.398846893785367,-0.6511793620500133,5565.9375571293385,MAIN_SEQUENCE
17.93671719175673,19.318336300503887,18.006778667510858,16.412115201219606,16.632189671339127,0.0014452558568682535,229.0664231040374,-49.08999172045908,52181,728,4.0344792981108295,-0.510291239142535,6912.741468379107,MAIN_SEQUENCE
18.514992942473224,17.72290781886958,17.307294406645,16.345190921831186,15.681172724509354,0.0015625674270136622,237.3929494944084,49.00895230473413,52730,323,4.269751085985573,-0.5947121834644421,7049.9960865259945,MAIN_SEQUENCE
19.076895990687092,15.86759276130089,17.14317125674075,15.743959704455678,17.88396800734801,-0.0022967919772856247,0.05749871599091794,10.824730952798935,52276,454,4.334917723626977,-0.6357393705392712,6581.004239863864,MAIN_SEQUENCE
19.03583741123593,16.783307749721306,16.65088453096403,18.26726751920236,16.585342261301207,0.0013333958539479991,30.57469881275592,69.68546094709203,53198,424,4.447156433017436,-0.19838389864646747,6811.284190632859,MAIN_SEQUENCE
19.298462130767344,16.394708180906058,17.492161833928726,18.503447299433326,16.07373205007718,0.00027589123197836854,264.5436424807284,-66.88523031181259,53749,944,4.347591088744189,-0.21251612825723348,3617.3341349080138,MAIN_SEQUENCE
18.381817418588692,17.65508212171683,18.917247805318,17.37312984135343,15.0047314093423,-0.0010275902930360612,27.16834548803227,21.79315208243129,52346,107,3.426808904268314,-0.3146008831315513,5138.749804298542,MAIN_SEQUENCE
17.992042025547015,18.0280728665741,18.437856615616514,16.016126863961965,17.187190493792905,0.0002545766004299549,182.7763427497176,-2.769671677941481,53724,154,4.963812893060717,-0.14091566621140564,5253.0142060959815,MAIN_SEQUENCE
18.40433814691232,17.246461229293622,17.043789576370923,16.993221214265077,16.314603700051904,0.0033122726826202934,16.017603560368737,15.470565081664809,53642,683,4.2447323792874165,-0.2248979123357778,6994.491332604944,MAIN_SEQUENCE
16.475198679250365,18.654751256135572,17.83862146177436,16.697380648991896,16.910180953522215,0.002617246972048891,298.1765309263223,56.94144489896734,52121,612,4.993695948337388,-0.42879644254506494,7765.685864985515,MAIN_SEQUENCE
16.763465033092295,17.886682464519687,16.198569950478245,15.969531402916,16.817673853763054,0.0011944141988612948,199.6326493468449,62.085324703695306,52756,561,3.787921348814689,-0.3307675729828061,6417.836229524284,MAIN_SEQUENCE
16.912760465174717,18.968543623799345,18.0300671774052,16.51110843681391,17.28476517803937,-0.0007941963623694355,73.3538544353008,-89.9717655078639,52992,519,3.9507883393856917,-0.13633592881237616,5544.826861610247,MAIN_SEQUENCE
17.303303806878223,17.40708651411121,16.46914285733464,17.505735651297037,16.866627273331215,-0.0017192571361583102,310.5498654290448,63.82441650119633,53835,181,4.098856864948043,-0.5656707089981978,6036.150452878253,MAIN_SEQUENCE
18.979729072068125,21.14985815121226,17.990255561277674,16.394831172816478,16.34445854432293,-0.0008836313562952698,43.174348319880245,86.4740591577714,53021,236,3.9948096139965625,-0.11207553583743053,6456.102758622759,MAIN_SEQUENCE
17.413425133567927,17.179062404178648,20.269072190474404,17.29173388315109,17.20411954085579,0.001024419102798384,326.70435412369284,47.927582032510976,53653,526,4.380767178710215,-1.1643769190458433,5874.235931020533,MAIN_SEQUENCE
18.046204935152733,16.806337009068542,16.72998756767287,15.223677800258665,17.600413012647042,0.001066567434673639,349.9467744772649,-54.65165081416276,52856,64,4.7456007883668105,-0.2104757587612153,5005.943094455956,MAIN_SEQUENCE
20.05907395734328,16.671069394894666,20.22280330923803,18.679181057796832,18.19598178508399,-0.0003027217070061314,236.82525862649794,-36.57886541830368,52540,956,4.887148194821231,-0.10524537747774304,4264.139649585023,MAIN_SEQUENCE
18.07248323472629,17.567965200790265,17.79063548778298,16.608588421472856,15.529102454512053,0.0027556006258921384,301.7934112549994,-72.24533477088188,53536,971,3.9665726714328353,-0.4904916624917217,4486.531462276461,MAIN_SEQUENCE
19.385018682160503,15.908510300047638,16.55037436673805,17.87024888397401,17.761857195953944,0.0017689802131285741,296.55061717969653,88.03247852304224,52018,968,3.9007024950105134,0.11884765410550238,4276.812611389535,MAIN_SEQUENCE
17.37965878398815,18.12401912821059,16.504543833265586,17.188685021436644,15.061832429164994,-0.00430255680344236,163.2993341147423,-15.406146319988615,52989,681,4.584454354453965,0.14303653884398843,6255.33769441742,MAIN_SEQUENCE
18.253474930558845,15.704165853478713,19.66495560784839,17.402498117553503,17.66431713876252,0.0012183436982595298,43.961355430944465,72.45833390899068,52133,794,3.672312967220237,-0.13740299717819945,5046.68717323503,MAIN_SEQUENCE
17.359973534107304,17.977838016462954,17.7929886847031,15.868015606523233,16.059341082759516,0.0025109501709977443,29.94287615934519,48.56873768974888,52078,233,4.535376259830277,0.2856361425750001,6948.487045744162,MAIN_SEQUENCE
18.093160308919327,16.31362308149401,16.73384714383416,16.23944101581329,17.49151008376928,0.001404869118385226,37.36767462644498,-26.186155905785128,52159,143,4.081677291133218,-0.4405143321017938,2666.8737790830796,MAIN_SEQUENCE
19.508369764948874,17.3805772518819,17.096539388957098,16.262146585958178,18.14263616057631,0.002163014775379642,184.69625966808258,-43.34630164293573,52272,666,3.9794504603984806,0.0639280572081484,4788.051720658721,MAIN_SEQUENCE
16.427215492169182,18.464994439045597,17.730775777708953,17.025347426040774,16.87931116000786,0.00047305059188851274,12.766386485411495,-8.029447534203097,52583,364,2.793231217504957,0.22349738759885648,5734.890505214467,MAIN_SEQUENCE
19.021308372255028,20.334441452263988,17.29127932478697,18.326155580504363,16.65265618857371,0.0008694904164860747,172.83766866932578,-29.773319964881896,53909,915,4.332535140875671,-0.5426405053969007,6255.666688897751,MAIN_SEQUENCE
18.785282722798733,16.61419942714073,17.64589914627417,17.43325483987137,16.601601095120515,0.0009112988191119678,103.25669075989863,10.205946941537832,52041,609,4.783800614410169,-0.1769639929858927,6116.509719001143,MAIN_SEQUENCE
17.787020053163847,17.63465080563097,19.073610896654277,16.099659627884293,16.22941635533705,0.001368161359194732,313.8717852803349,-84.67121328583887,53831,241,3.60753875855654,-0.6435632994301576,7465.608538129388,MAIN_SEQUENCE
16.764730574733854,17.003865457746905,16.172029335437326,17.0873339752614,17.824411168483415,-0.00015821337173610117,32.59034246990399,22.16738308160002,52932,175,4.341332047617759,0.05052466024974237,8228.146139019938,MAIN_SEQUENCE
18.586555409256643,16.843142645183125,17.94463032776391,16.91936616513984,16.592220868754076,0.0031849691557270065,244.82908542189094,69.74669443742766,53662,223,4.449754064141707,0.2999697267491051,6686.765426535802,MAIN_SEQUENCE
17.864608749123438,17.013529337033503,17.22710239531787,16.649134899101252,14.524751206228844,0.0038455622611688156,29.231996165528557,-49.51509653384282,53166,874,3.936097022308016,-0.3640892909785541,6185.557899545591,MAIN_SEQUENCE
18.779211453625646,18.706473123200634,16.800954653941286,16.98458347418029,17.58416483438105,-6.204085983144747e-05,190.00088179058764,-28.103380262424466,53452,862,4.415797029030619,-0.21020005628370686,6804.800360994467,MAIN_SEQUENCE
18.526222574628132,17.263138549346582,18.372174167789943,17.763711921339578,17.53164087398862,-0.0013374078720344307,120.29571189599342,74.18465943822403,53566,690,4.648232387687402,-0.3534593881422325,5847.720177442169,MAIN_SEQUENCE
20.4221346695851,20.27424396809794,15.83857436531529,16.280073581517563,16.743119321686525,-0.0016905048519948185,197.76638194183803,35.40610550211914,53355,625,4.291475052369779,0.5476979989231305,7798.839685449704,MAIN_SEQUENCE
18.21277324703237,18.25757718148421,14.933566641851733,16.654108996333992,15.911779595213915,0.0018099330599024922,26.385604707189835,-87.55616868168694,53781,274,4.476601082208324,-0.47257684511125536,5936.202154596026,MAIN_SEQUENCE
17.271803008853762,16.688988272708517,17.524533014762152,17.982120802892812,15.53978715003374,0.002175673961618108,180.05004099194517,-16.091207414070638,53931,252,4.0695440158470495,-0.47367978221570395,5713.0720000421825,MAIN_SEQUENCE
18.71513076194758,17.396624299640415,17.161820260127104,17.468962773356,15.914646491361273,0.0018183418187245567,183.1442503451485,-68.1609915695301,52053,875,4.606099907877262,-0.03269078042163704,6744.066113928858,MAIN_SEQUENCE
18.76399602076612,16.917968310956013,15.947152749520043,18.279111813615515,16.898814328117716,0.0019903140586299294,303.69903545469884,-47.583828294055216,52442,489,3.3432112695120186,-0.22660366137149363,4998.832260041967,RED_GIANT
20.131025090288524,18.680075518241384,15.589447503814966,18.435849717596643,14.856459064240072,-0.0001367471878537725,20.192457785082787,48.167837095597925,53968,690,4.585057631027011,0.553583238118342,8306.148220106987,MAIN_SEQUENCE
19.502133495097492,15.997342377778223,19.230633377668806,15.639458879811285,17.12441545535816,-0.002980300539988772,44.372451633321944,-74.25602119489348,53551,964,4.815939665702394,0.39579839025358626,3740.7312708581967,MAIN_SEQUENCE
18.92824527097941,16.32495348152061,17.76301484795968,17.2882977876104,16.772562182929946,5.425681518228754e-06,352.8698850588753,-30.227112760467165,53144,821,3.8245067662327576,-0.015078695755696609,4449.860814624851,MAIN_SEQUENCE
