plate,mjd,fiber,u,g,r,i,z,redshift,temperature,logg,metallicity,class
1016.2705048803376,59016.27050488034,16.270504880337626,16.692747532833916,17.284406618648468,15.664567727251134,16.270504880337626,13.84234642231163,0.032159250077775814,2125.324891803331,3.3111135233803557,-0.9018860977198013,star
1016.4625961285539,59016.46259612856,16.462596128553866,17.178727392218637,24.21648024772639,19.529435719657876,16.462596128553866,15.081728713402994,0.9693297473968794,3963.9142732485657,3.26640554468523,-0.2856576838860377,galaxy
1018.698120857975,59018.698120857975,18.698120857974978,18.010707105807978,20.410350888167077,14.06652329911779,18.698120857974978,13.552551202316465,0.3773873841041404,7570.926726842588,4.055336757491328,-0.16843701516449272,galaxy
1016.3290523289628,59016.32905232896,16.329052328962756,15.495143552276344,17.813917284883583,13.632517916920635,16.329052328962756,11.663914672791112,0.03829400974280343,4428.001456800078,2.688381810354363,0.4269824124648081,star
1019.8003487014475,59019.80034870145,19.80034870144751,20.658668060734765,17.465190571741736,22.961756365217926,19.80034870144751,17.34934921271962,1.5328895194396044,10661.110579749122,2.456225163739614,-0.21384798451184742,quasar
1017.5921136176862,59017.592113617684,17.592113617686213,20.155188991819234,20.00481670826072,13.467959432130147,17.592113617686213,14.404744095539268,0.44245013651036186,6613.112620846239,3.646110001714726,0.24823265899694294,galaxy
1019.412399902587,59019.41239990259,19.412399902587026,19.563792058781583,18.993738495460782,20.798492397440512,19.412399902587026,18.196303339019853,0.6567479850565819,4520.847521189372,2.1905226043733896,-0.13435205147350174,galaxy
1016.1735773284062,59016.17357732841,16.173577328406218,16.05981036613412,15.625403707572609,17.367991581917746,16.173577328406218,15.825973856244385,1.1799576224070143,12945.199042545448,1.7111173726413533,-0.2523079073516809,quasar
1014.2972943364199,59014.29729433642,14.297294336419863,20.6128688825901,13.95298146753039,13.891280331534185,14.297294336419863,16.435269284075275,0.008722782132029653,4681.402810684723,5.941451512562056,0.10004765728954496,star
1010.6016306946935,59010.60163069469,10.601630694693554,20.26510986077147,15.733168425333714,16.70123925239904,10.601630694693554,15.416135181790546,0.7035744496132683,4813.29978574656,3.780774707236304,-0.6983652768511881,galaxy
1014.5768170050708,59014.57681700507,14.576817005070767,21.61937552226227,18.257525150839893,16.568432339752203,14.576817005070767,12.35882677374128,0.3700377460149716,6295.404020461613,2.9183392376901827,0.26620597756944825,galaxy
1015.4781232185254,59015.47812321853,15.478123218525365,21.653462490692792,20.602872154397136,20.39403695815049,15.478123218525365,19.830594787974555,0.10784253091473718,6473.060902047535,3.290067278308557,-0.20335258103854276,galaxy
1020.3767738057758,59020.37677380577,20.37677380577581,21.107111316395084,22.59349011610534,18.772113639049223,20.37677380577581,14.010144685160933,1.935952305480693,14222.20045421244,2.573548257053809,0.07259472248851798,quasar
1019.0516257705331,59019.05162577053,19.051625770533015,16.610690206678274,15.955515820969424,17.083679597918625,19.051625770533015,17.230070388322854,0.8450049366693037,5753.386345619431,2.465432914866372,0.5333787661167252,galaxy
1019.6218476595944,59019.6218476596,19.62184765959444,19.637906824294237,19.41046642046552,10.831023709025875,19.62184765959444,12.507578156066959,0.8294485998449211,5379.007209963041,3.552167591904285,-0.42013622192260447,galaxy
1011.1145808569707,59011.11458085697,11.114580856970703,21.64127254696267,20.29094087035528,18.380911259984487,11.114580856970703,17.565550692889158,0.7571402528776296,6363.965850947834,4.25574987825474,0.046805824966431646,galaxy
1018.8675521599982,59018.86755216,18.867552159998194,23.969694439789137,20.876948423787006,25.585550170372443,18.867552159998194,12.936753011303994,1.6437832184774281,11469.34081961114,2.9026777840231075,-0.8016701550327744,quasar
1016.2786402257718,59016.27864022577,16.278640225771806,19.64897437188286,20.118408425734163,16.990460016833307,16.278640225771806,17.714017070338485,0.3374458745292931,4856.191898083362,3.9474572788197393,0.23444608724976784,galaxy
1009.9290908048301,59009.92909080483,9.929090804830112,18.749269642624157,18.185050222545772,16.261494147211007,9.929090804830112,16.105756794675887,0.9303674258379961,7781.803314854688,2.3862776638781975,0.4261314358528381,galaxy
1016.278257011368,59016.27825701137,16.278257011368055,15.953271921494032,16.372809552967773,15.221901083088644,16.278257011368055,18.870403828262926,0.07804639902994022,8207.452403012763,4.670966763514852,-0.36111312875965923,galaxy
1019.0352508362126,59019.03525083621,19.035250836212615,20.537317517402872,16.139436232265066,20.394888795887205,19.035250836212615,17.706219463532523,1.871426475666473,10239.284675074983,2.3607518854743157,-0.5656998934933217,quasar
1014.6976660397552,59014.697666039756,14.697666039755203,22.674111713152598,17.910950161502253,18.439879696983684,14.697666039755203,15.455976101267215,0.41773796960233456,5090.903276228613,2.848656174110474,-0.31965523219574965,galaxy
1009.6269404739879,59009.62694047399,9.626940473987922,17.08716601413065,17.286849747267425,16.932863966775283,9.626940473987922,17.26421183589829,0.0011273343365590229,65.36318307648958,3.3239147525601105,-0.13431205619340633,star
1018.6399258979633,59018.639925897965,18.6399258979633,15.803339955514447,17.91581715975334,18.773851525799355,18.6399258979633,13.487222251659555,0.21102135633870692,6629.2690503479,3.076355152984028,-0.03803546487137708,galaxy
1015.2905916891941,59015.29059168919,15.290591689194086,15.006076470153952,15.001143633436323,17.530458016277763,15.290591689194086,11.60854477101031,1.409620513096919,8904.292680207096,1.963300806116588,-0.8454007462343495,quasar
1014.5296271574672,59014.52962715747,14.529627157467198,20.230579155608133,16.860177245194926,18.300981905085333,14.529627157467198,21.069070511246842,0.18388786818547592,7350.318103271226,4.009815593203738,-0.5977741286747701,galaxy
1014.8869414695963,59014.886941469595,14.886941469596302,22.106288717116627,18.220714576355924,17.611797101870767,14.886941469596302,12.518477606562247,0.8991994699170501,7585.272365118934,2.5335580434238314,-0.592780000550604,galaxy
1016.9873806532115,59016.98738065321,16.987380653211506,19.48658246718387,14.695019165721565,20.654834831273714,16.987380653211506,14.587639299896399,0.20751969812545934,4122.129579007455,2.0272928690850454,-1.0580014368303126,galaxy
1010.0483388378682,59010.04833883787,10.048338837868195,18.941647540465276,19.335800608041822,20.22277726275348,10.048338837868195,17.207404511422478,0.6287260585706644,3204.9391403921777,3.202040764217418,-0.03833754091118827,galaxy
1010.6899864100543,59010.689986410056,10.68998641005426,18.58546146320298,18.18040447918417,14.123952791216158,10.68998641005426,14.147605732738317,0.03992156403211334,5326.402748938836,4.82267830681192,-0.37367120786947167,star
1014.9141862247676,59014.91418622477,14.91418622476765,15.50898284318383,16.071331907588437,19.742467028183885,14.91418622476765,13.446059034462413,0.3360036371886408,5069.810240243991,3.3646431014198495,0.019335219272557103,galaxy
1019.3261325472845,59019.326132547285,19.326132547284537,17.12283326481784,21.61700715953166,17.19809260829411,19.326132547284537,16.708670037412173,0.6202948067057412,4914.042288179779,3.385587197217789,-0.4698440852270451,galaxy
1016.0571107380389,59016.05711073804,16.057110738038872,19.755610854693664,16.48630599759092,17.640958301613963,16.057110738038872,13.371027980848913,0.008231761106524635,6583.988483651913,3.504645914951396,0.01718761060394544,star
1016.8582555533962,59016.858255553394,16.858255553396294,20.358123679835185,15.965302804897577,17.693274329414077,16.858255553396294,15.184616200687776,0.7706139684301481,4890.9597238993065,3.4117142717131093,-0.18300124659443506,galaxy
1015.8683187398896,59015.86831873989,15.868318739889533,17.872433040921308,16.09917399411415,16.20082128290627,15.868318739889533,15.862260846331091,0.4965610501670564,6767.292816697086,3.018406584973758,0.039937862902822155,galaxy
1014.7725705938883,59014.77257059389,14.772570593888297,14.510501551824271,15.357039999650917,15.696763109145916,14.772570593888297,11.117222253113567,0.5673745217391812,5719.806169731415,2.7117937576948186,-0.36084570415340433,galaxy
1016.5273997907374,59016.527399790735,16.527399790737384,23.23849421784839,15.963303356814686,17.35834773415941,16.527399790737384,16.497467309156715,0.4358996312690737,5509.529380498335,3.571810551299164,-0.34367239083096424,galaxy
1016.5740907008237,59016.57409070082,16.574090700823692,21.233805133281123,18.04735714550362,16.362030513821857,16.574090700823692,13.211803838314204,0.3164976572750236,6657.612401963361,4.863225684383825,-0.7153587646419621,galaxy
1019.5538409363079,59019.55384093631,19.553840936307843,20.649745260328192,19.877440369712737,14.95464394756287,19.553840936307843,18.189896960493847,0.44088098976674867,6679.870732679413,3.062988349109047,-0.8470927657422737,galaxy
1013.4611797978865,59013.46117979789,13.461179797886475,22.619221474876753,20.605077249331135,16.495255600344887,13.461179797886475,15.034356241898225,0.20434338272556965,4767.850046243887,1.785964447090958,-0.2750534895709742,galaxy
1015.7022956444273,59015.70229564443,15.702295644427334,17.09792666819359,21.204568028583562,20.263651559285407,15.702295644427334,15.991728834707697,0.30219785014451866,5188.104211116732,3.6339485631557764,-0.2782593191670569,galaxy
1013.6466720773237,59013.646672077324,13.64667207732374,21.300592339166688,16.729456185750664,10.125507202990978,13.64667207732374,15.26759837066987,0.7757276075138876,6803.950810861746,2.4172767053807735,-0.4885780233718845,galaxy
1014.6902457010553,59014.69024570106,14.690245701055387,16.353912517665233,16.856633203920016,18.655947132677873,14.690245701055387,11.74001877613472,0.0986170684957414,5744.176032752068,2.5276601563282797,-0.9554892417151364,galaxy
1021.5403508279144,59021.54035082791,21.540350827914356,19.60204206365495,11.631973398639621,14.449378426323527,21.540350827914356,13.542205561216596,0.08520668587506339,8561.012542335326,5.131274157413593,-0.5258658398007336,galaxy
1014.152257517152,59014.152257517155,14.152257517151932,16.530919026909153,16.116121043397637,19.022358799715057,14.152257517151932,14.391044996011892,0.041740252315215096,64.83856702507663,4.113794101068895,-0.029417127019581907,star
1015.5201252731704,59015.52012527317,15.520125273170347,23.145727555222685,18.674866224103443,19.382717252190098,15.520125273170347,13.719819956589825,1.5399166073490185,11377.63164325075,0.11761026965460153,-0.3842754725648316,quasar
1018.1942043392098,59018.19420433921,18.194204339209815,19.98759141504587,19.593256389724907,11.072971415632098,18.194204339209815,15.786706363013522,0.30147025376832437,8524.425976171464,2.680203205390262,-0.6443049731522041,galaxy
1016.4429303694739,59016.44293036947,16.44293036947387,17.9235261401869,15.542977541792938,16.951575337028526,16.44293036947387,14.651059145344902,0.035120517420467824,6197.445438749585,6.135609300976709,0.0020225718361594537,star
1017.1285704294937,59017.12857042949,17.12857042949372,18.266522413801958,18.238124479180904,18.627391243467496,17.12857042949372,11.032573637083681,0.14599348040567992,7509.43168128215,3.0548271994009064,-0.7778334544356915,galaxy
1016.0096675968849,59016.00966759688,16.009667596884917,15.795580896142667,22.568556547265903,15.144459565395671,16.009667596884917,15.615376137222508,0.16974737839078108,6428.898015674368,2.6118641671757534,0.0247924143233508,galaxy
1018.1672985241657,59018.16729852417,18.167298524165727,17.226679926708105,17.04772623792248,16.99512484352547,18.167298524165727,17.032991562810565,0.820751442440073,8080.98751798587,3.305672846705072,-0.09566633477034636,galaxy
1017.080995949913,59017.08099594992,17.08099594991304,20.156836986058188,14.54495325062027,14.23741925773805,17.08099594991304,18.453200674268523,0.46892350567992974,5324.599113158412,2.8767955677087094,0.06047730985505302,galaxy
1018.3175765245932,59018.31757652459,18.317576524593157,21.681850536289126,15.549908247697914,17.269000059650722,18.317576524593157,14.614698995956708,0.21719996017445284,6567.661343341408,1.2790469484597256,-0.3568309278931051,galaxy
1015.0780129106654,59015.078012910664,15.078012910665402,18.788091931300322,14.551570087347093,14.2296344317159,15.078012910665402,13.380952001362568,0.13724373235016954,3149.3357569852124,1.0943944727461332,-0.08093052788411481,galaxy
1018.9781870686841,59018.978187068686,18.97818706868404,21.414978262971502,17.969058612035603,16.17272661843228,18.97818706868404,16.598682238221404,0.08503319131983492,6412.474099594931,3.9523704350016784,-1.0882849649698239,galaxy
1010.708093249081,59010.70809324908,10.708093249080983,18.37281727889579,17.344560195936843,19.929479882298878,10.708093249080983,15.730097603251183,0.13649957254247333,5056.207621803741,1.5682750422401721,-0.11247462233187343,galaxy
1017.6217926096549,59017.62179260966,17.621792609654864,21.820352863124743,19.463856518924157,17.475093800914355,17.621792609654864,15.70602574449485,0.6761293600283994,3812.443053397814,2.4656738123797983,-0.9185413110791667,galaxy
1017.390461728444,59017.39046172844,17.390461728444006,15.72939358098691,19.014615078570145,20.75535216923903,17.390461728444006,15.11681657491988,0.32374695652584334,5630.627766022047,3.264772896523588,0.3831978096548232,galaxy
1016.0569495331044,59016.05694953311,16.056949533104397,19.453165066972804,15.002295306337343,14.65394703208429,16.056949533104397,18.565516783471434,0.48648929964739096,5172.2368250742675,3.7160035682075465,0.34949362038389187,galaxy
1014.0723790533234,59014.07237905332,14.072379053323447,17.475011739783646,20.496741910040914,19.551645764029224,14.072379053323447,13.414092848254551,0.19587956364368803,3711.499239302913,4.706916182460864,-0.3103695484350805,galaxy
1018.3966089320318,59018.39660893203,18.39660893203171,17.187742853456616,14.139370000960634,14.525358938822267,18.39660893203171,13.168350671186985,0.6323429859386515,5367.545190278275,3.3811912161812336,-0.11999110600911606,galaxy
1011.9786735222821,59011.97867352228,11.978673522282064,19.35677886190535,19.387764807049997,20.178152530537204,11.978673522282064,12.253954814913751,0.19359750972780215,6458.134061901653,4.219583763411687,0.03238031949319189,galaxy
1016.336204248568,59016.33620424857,16.33620424856799,17.823860743576006,23.574908547631455,16.634045975167886,16.33620424856799,13.076249637553847,0.22296935954791267,6270.49817757648,2.379048269139012,0.469514044250111,galaxy
1017.8226110765024,59017.8226110765,17.82261107650237,16.894135372649806,17.423076467519493,12.600526783790986,17.82261107650237,15.585672836707724,0.9274903352825322,4876.821728636188,2.784010739995735,-0.2065498470544599,galaxy
1014.8041860895685,59014.80418608957,14.804186089568436,19.53009551768133,22.834813875311966,18.354543275010947,14.804186089568436,13.295347337539962,0.1557471930833356,5540.709903640537,2.382187906068012,-0.1741105211721996,galaxy
1014.8289493572158,59014.828949357216,14.8289493572158,20.751506802567786,12.320640909338376,20.065677027559264,14.8289493572158,17.945372363071375,0.08101110295474744,6117.203313271592,2.650025986806956,-0.2393219595225397,galaxy
1020.5484434934228,59020.548443493426,20.54844349342287,16.929688241127234,15.578847920671349,17.292724686889017,20.54844349342287,11.975983968865725,0.07580699598647928,6800.095840732722,2.844083668787482,0.3315667623491927,galaxy
1015.050714787476,59015.050714787474,15.05071478747593,16.139460454508495,19.343258465242414,15.733116917342231,15.05071478747593,13.714867097441388,0.052779532061803414,5076.63299465182,4.087559315895254,0.4091597309262843,galaxy
1014.4670499975662,59014.46704999757,14.46704999756617,21.513465336941323,15.441678519532724,15.34516572652643,14.46704999756617,15.47243596884718,0.10968348659937627,3004.491755972515,3.4678030573097303,-0.06389928318159364,galaxy
1018.666191055124,59018.66619105513,18.666191055124052,19.003693094999488,18.249148423651206,16.322391960922534,18.666191055124052,12.488159640941257,0.4507366180648842,4831.99300067974,3.225594227053961,0.5026725500297432,galaxy
1015.0508172381845,59015.05081723818,15.05081723818455,23.235149402745733,19.00958524656362,19.308465900863226,15.05081723818455,15.422066912745288,0.2879800794628224,7101.43791540092,3.821494118614364,-0.5328441756395398,galaxy
1008.7065964114338,59008.70659641144,8.70659641143385,18.46631875616531,21.149976198594953,15.400254160846847,8.70659641143385,16.02620781147308,0.4778306069133381,5669.372951410844,2.5493375404998972,0.24548774170247178,galaxy
1015.3331821209656,59015.333182120965,15.333182120965564,19.800113345075616,17.780333073576116,15.85140653046697,15.333182120965564,9.900599758581693,0.28290362517111656,7248.033660191356,3.6376918251661348,-0.6381688070411367,galaxy
1012.6436765600805,59012.64367656008,12.64367656008053,19.616900802012026,19.216907483843126,16.569344935736133,12.64367656008053,16.42898671777887,0.3163459512811027,4607.031992344767,3.927927562715871,0.006738851115378752,galaxy
1015.7817400416747,59015.781740041675,15.781740041674617,19.135431548640355,22.01066428756855,15.13405648006949,15.781740041674617,21.39371504368474,2.0485288527230585,11513.598933227622,1.6006854952601262,-0.3744445172526999,quasar
1021.1562471591491,59021.156247159146,21.15624715914903,21.708504310840713,15.169040427368225,20.430741786187546,21.15624715914903,13.969069177044341,1.3902469500159769,12357.905096406641,1.9810980880904006,-0.12194069525455248,quasar
1009.8109439774505,59009.81094397745,9.810943977450554,17.447101183318615,13.197301943226135,21.175268789022685,9.810943977450554,20.0217892709383,0.255740605148229,6624.719958760741,2.2243007774767585,-0.0385604176078082,galaxy
1015.3296585004423,59015.32965850044,15.329658500442264,18.8883876826778,17.133028948412356,13.686796536037928,15.329658500442264,15.55064075634223,0.10488716781480713,4527.277682415543,5.207332381860675,-0.05996880552753745,galaxy
1017.5375521875037,59017.5375521875,17.53755218750372,23.326085161898263,18.548525890884548,18.928250196722814,17.53755218750372,17.133915978862703,0.09468827388030047,3999.5923903011853,4.019328268835624,-0.19940245779857868,galaxy
1015.7471023599794,59015.74710235998,15.747102359979433,22.01192765761603,17.603138709589842,17.089065997533126,15.747102359979433,14.441338010056619,0.1193131531170123,5637.493264469638,2.8704764513997136,-0.08760234974459787,galaxy
1016.1829907538082,59016.182990753805,16.182990753808262,22.108631511337087,19.576947692548153,18.1158016148708,16.182990753808262,16.56584817258267,1.1515754187303946,11926.70128273548,2.892533437631572,-1.0511560034734395,quasar
1020.2235016363965,59020.2235016364,20.22350163639648,17.27492387461685,20.53119468242054,17.96601026276449,20.22350163639648,15.918979475248516,0.05622792727588147,6337.315875844541,2.684938406680816,-0.46837520444597874,galaxy
1015.310644064256,59015.31064406426,15.310644064256017,14.5097851258915,16.51037892176996,16.93876408682052,15.310644064256017,16.238006627200058,0.035548569878870444,1603.2892229177046,3.068024827898202,-0.8487867270656578,star
1014.3287188022092,59014.32871880221,14.32871880220921,20.0695199691338,17.82667006258181,15.433805005329077,14.32871880220921,20.34622427383551,0.44312762073445205,5590.368630212712,2.8750068001531246,-0.7833591234281104,galaxy
1016.0765252306936,59016.076525230696,16.07652523069358,19.496609316097057,17.909876131863793,16.671250013673834,16.07652523069358,13.628545158700774,0.5833081552872311,7505.833347770361,3.0996812074073827,0.1328691839227311,galaxy
1015.9846463231074,59015.98464632311,15.984646323107443,21.477660253724693,17.647639951640592,18.910656555714215,15.984646323107443,14.57155236631074,1.1051607037450544,13198.665541726989,2.3923782329573693,-0.928393740149686,quasar
1014.542915532181,59014.54291553218,14.542915532181082,20.796864002039342,18.85607884286997,20.33621091122387,14.542915532181082,13.936182706881551,0.13738003754371148,5939.066392694158,3.0446030764186247,-0.48187118406956697,galaxy
1018.7742379115518,59018.77423791155,18.774237911551875,16.90376124308638,16.18012833914016,17.985619020352893,18.774237911551875,15.260145447077257,0.6603177496604368,6471.387104728894,2.5661593043425652,-0.24548376254045795,galaxy
1020.7829573056094,59020.78295730561,20.78295730560942,16.736117542433558,19.78651662330983,15.468446949595714,20.78295730560942,12.712017408302605,0.5421901802898211,7148.8685155718895,3.032505072927102,-0.10360724566910773,galaxy
1012.5293128885767,59012.529312888575,12.529312888576708,21.28790889927645,18.43240941760278,18.068432764442928,12.529312888576708,17.08116313034331,0.14290992793876747,2946.753871008472,2.7385042647895577,0.1156471947365104,galaxy
1015.1728781435511,59015.17287814355,15.172878143551104,16.122664220358086,18.46573967980088,17.557458131346312,15.172878143551104,15.72117915654864,0.30830435726760236,4244.8355503306175,4.104126595355187,-1.0346580770219742,galaxy
1011.9185679689418,59011.91856796894,11.918567968941868,21.149674918181642,16.931351735714657,22.237514130472917,11.918567968941868,17.815860167838736,0.4426583598439529,5368.50108195497,3.8386890562587177,-0.06077130901718797,galaxy
1015.241336920321,59015.24133692032,15.241336920321057,17.499540579120293,20.13433896438132,17.81438135554528,15.241336920321057,18.063299478481554,0.6114753336637605,6926.145012135026,1.5884964191199569,-0.37851311732853155,galaxy
1018.949605750337,59018.949605750335,18.949605750336982,16.355118128764943,18.48696787506194,19.27375989534895,18.949605750336982,11.852186023595634,0.2674777864544508,2421.2606297473526,3.7273342577907846,-0.032760081979670445,galaxy
1017.961409839618,59017.96140983962,17.961409839618025,16.418138861718976,20.649990513494917,12.542472439129064,17.961409839618025,19.07014663155001,0.6327376882629773,4517.616000869094,4.19088421113964,0.21754278979068628,galaxy
1014.5142145585747,59014.51421455858,14.514214558574759,20.382052264274165,18.641909551312228,16.62956419019128,14.514214558574759,13.698621972370411,0.4806422932728043,5721.360763674634,3.9915859844885286,-0.6995625171738059,galaxy
1017.2149743725384,59017.21497437254,17.214974372538464,15.90484371731687,18.21394976250275,17.071955285445647,17.214974372538464,16.20506728990206,0.23780184456387748,8673.772880810122,1.6983892128613096,-0.25832838737577596,galaxy
1015.0066407660823,59015.006640766085,15.006640766082315,16.466681829269508,20.765450602358932,13.642995604422003,15.006640766082315,17.693285977431234,0.47215331575982733,5678.375255510398,3.560789953592762,-0.38403793046004064,galaxy
1012.9316904291227,59012.931690429126,12.931690429122732,15.378111004324923,12.465954939680719,13.853734576075638,12.931690429122732,16.185684728760688,0.16634085214410174,5213.424151404635,3.9058053613659323,0.4935913911092013,galaxy
1018.1222620540154,59018.122262054014,18.122262054015433,17.663525301894236,15.556344840678353,17.381337508060902,18.122262054015433,14.663120318240672,0.7755721941988848,6549.972039089575,2.7369842556266026,-0.2519945078767265,galaxy
1012.191178518058,59012.19117851806,12.191178518057978,18.494028684359908,19.17773943242217,15.690470787323044,12.191178518057978,16.79207185782785,0.23183959709206725,5040.087954205736,3.124264024136921,-0.15147620003168455,galaxy
1020.9858003791877,59020.98580037919,20.9858003791877,15.558075049560454,18.03171016698615,15.682859622979088,20.9858003791877,18.860379862539435,0.17757897285941057,3313.7852698407182,2.2256851422271877,-0.06756856915285232,galaxy
1017.8844327678223,59017.88443276782,17.884432767822265,19.00926238065188,17.118971427233195,14.80571118637673,17.884432767822265,18.500568037631727,0.7696515682697412,6853.053878433453,4.951866906284725,-0.45565859930648633,galaxy
1014.914362614849,59014.91436261485,14.914362614848939,22.657126563258753,16.670659603149314,16.194352647545468,14.914362614848939,12.198508078184629,0.1250633981633204,4372.90617182744,3.2306110832043706,-0.39573125400004316,galaxy
1013.5403663192309,59013.540366319234,13.540366319230904,19.540853318738606,16.01867643227357,19.01248440422962,13.540366319230904,15.921217680251127,0.47557501351662246,8133.034498638313,2.322630383840722,-0.04669739777833011,galaxy
1015.0169104018098,59015.01691040181,15.016910401809797,17.3913601283528,19.563319366858238,15.93195773585121,15.016910401809797,16.265090659776273,0.10137285779073832,7799.076045101453,1.4687410349967407,-0.8962370953741514,galaxy
1016.842160790481,59016.84216079048,16.84216079048101,20.593029568098686,19.06153080046235,14.675296904299785,16.84216079048101,13.046555501265123,0.2889411153055346,8209.321422974432,2.0369865435512433,-0.7431833927373604,galaxy
1019.2536271431513,59019.25362714315,19.253627143151387,22.507949528299278,16.60482560103989,13.26618596631241,19.253627143151387,15.599816206558403,0.1258724349555598,6465.372356882375,2.657083868858273,-0.7930873900670964,galaxy
1015.7260388495521,59015.72603884955,15.726038849552099,21.427708128874393,15.097709492689631,18.836890254033648,15.726038849552099,13.75606122563774,0.3063214355965209,4496.5441014403605,2.2262216981046845,-0.38749483750357067,galaxy
1012.9188934171289,59012.91889341713,12.91889341712891,17.855533598480665,17.59490098324598,16.410513742947035,12.91889341712891,19.23668245126679,0.36430097807970674,7162.588072433089,3.5759645882238167,-0.30620419680328537,galaxy
1015.4001005907696,59015.40010059077,15.400100590769666,19.384304095001998,16.173534186005842,17.076110868351897,15.400100590769666,14.277074199315951,0.3953263096266916,4852.266985822516,2.4325351837804705,-0.19776078856308033,galaxy
1016.4769651126613,59016.47696511266,16.47696511266136,15.814146859270291,17.79574462981752,21.71292004640336,16.47696511266136,20.149077612741266,1.2888033350135595,10741.30596273773,2.0146538316114384,-0.500026119304712,quasar
1024.202445664778,59024.20244566478,24.202445664777983,16.55126734946336,17.43654618940865,16.059361413088844,24.202445664777983,13.34440121061114,1.3382650944505414,6819.015160773148,2.4853210451536456,-0.4980120852453272,quasar
1017.6724917256843,59017.67249172569,17.672491725684218,20.402764421763738,20.832647863402002,17.02427679696999,17.672491725684218,16.46374224769785,0.5967680065099998,7600.416963414232,4.341313933531174,0.059252557887232764,galaxy
1017.8581398427361,59017.858139842734,17.858139842736144,23.774846364996286,20.280372517603826,22.196461612264528,17.858139842736144,16.191920858870457,1.3016615635488353,11605.481241404423,2.2067833692289716,-0.729743035582577,quasar
1013.6726039548715,59013.672603954874,13.67260395487155,22.404769616463067,15.959952485024324,17.94287976401026,13.67260395487155,20.389258926852296,0.08147998322279744,3284.604993845165,1.6622148062085655,-0.31625461989810133,galaxy
1017.7634583087912,59017.76345830879,17.763458308791208,20.449843672325326,21.144281758171267,18.65320090591904,17.763458308791208,20.98248065334956,1.171224332604201,6418.245971726238,2.636043770309745,-0.42144673085535633,quasar
1017.9237248586344,59017.923724858636,17.92372485863441,19.83050516440878,15.291623599600742,20.125910040139278,17.92372485863441,17.55428987963195,1.146400224297338,9816.222723733445,1.3299646126153275,-0.4161326714712516,quasar
